accno,description,charttype,category,link,taxkey,datevautomatik
9154,"Ausstehende Einlagen auf das Komplementär-Kapital, nicht eingefordert – andere Kapitalkontenanpassungen VH",A,A,,0,f
9155,"Verrechnungskonto für Einzahlungsverpflichtungen – andere Kapitalkontenanpassungen VH",A,A,,0,f
9157,"Privatsteuern Kapitalertragsteuer (Vollhafter)",A,A,,0,f
9158,"Privatsteuern Solidaritätszuschlag (Vollhafter)",A,A,,0,f
9159,"Privatsteuern Kirchensteuer (Vollhafter) Andere Kapitalkontenanpassungen: Teilhafter",A,A,,0,f
9160,"Kommandit-Kapital – andere Kapitalkontenanpassungen TH",A,A,,0,f
9161,"Variables Kapital – andere Kapitalkontenanpassungen TH",A,A,,0,f
9162,"Verlustausgleichskonto – andere Kapitalkontenanpassungen TH",A,A,,0,f
9163,"Kapitalkonto III – andere Kapitalkontenanpassungen TH",A,A,,0,f
9164,"Ausstehende Einlagen auf das Kommandit-Kapital, nicht eingefordert – andere Kapitalkontenanpassungen TH",A,A,,0,f
9165,"Verrechnungskonto für Einzahlungsverpflichtungen – andere Kapitalkontenanpassungen TH",A,A,,0,f
9167,"Privatsteuern Kapitalertragsteuer (Teilhafter), Eigenkapital",A,A,,0,f
9168,"Privatsteuern Solidaritätszuschlag (Teilhafter), Eigenkapital",A,A,,0,f
9169,"Privatsteuern Kirchensteuer (Teilhafter), Eigenkapital Umbuchungen auf andere Kapitalkonten: Vollhafter",A,A,,0,f
9170,"Festkapital – Umbuchungen VH",A,A,,0,f
9171,"Variables Kapital – Umbuchungen",A,A,,0,f
9172,"Verlust-/Vortragskonto – Umbuchungen VH",A,A,,0,f
9173,"Kapitalkonto III – Umbuchungen VH",A,A,,0,f
9174,"Ausstehende Einlagen auf das Komplementär-Kapital, nicht eingefordert - Umbuchungen VH",A,A,,0,f
9175,"Verrechnungskonto für Einzahlungsverpflichtungen - Umbuchungen VH",A,A,,0,f
9180,"Kommandit-Kapital - Umbuchungen TH",A,A,,0,f
9181,"Variables Kapital - Umbuchungen",A,A,,0,f
9182,"Verlustausgleichskonto - Umbuchungen TH",A,A,,0,f
9183,"Kapitalkonto III - Umbuchungen TH",A,A,,0,f
9184,"Ausstehende Einlagen auf das Kommandit-Kapital, nicht eingefordert - Umbuchungen TH",A,A,,0,f
9185,"Verrechnungskonto für Einzahlungsverpflichtungen - Umbuchungen TH Anrechenbare Privatsteuern Teilhafter, Fremdkapital",A,A,,0,f
9186,"Privatsteuern Kapitalertragsteuer (Teilhafter), Fremdkapital",A,A,,0,f
9187,"Privatsteuern Solidaritätszuschlag (Teilhafter), Fremdkapital",A,A,,0,f
9188,"Privatsteuern Kirchensteuer (Teilhafter), Fremdkapital",A,A,,0,f
9189,"Verrechnungskonto für Umbuchungen zwischen Gesellschafter-Eigenkapitalkonten Gegenkonto zu statistischen Konten für Betriebswirtschaftliche Auswertungen",A,A,,0,f
9190,"Gegenkonto für statistische Mengeneinheiten Konten 9101-91028)",A,A,,0,f
9199,"Gegenkonto zu Konten 9120 und 91358)",A,A,,0,f
9200,"Beschäftigte Personen",A,A,,0,f
9209,"Gegenkonto zu 9200",A,A,,0,f
9210,"Produktive Löhne",A,A,,0,f
9219,"Gegenkonto zu 9210",A,A,,0,f
9220,"Gezeichnetes Kapital in DM (Art. 42 Abs. 3 Satz 1 EGHGB)",A,A,,0,f
9229,"Gegenkonto zu 9220",A,A,,0,f
9240,"Investitionsverbindlichkeiten bei den Leistungsverbindlichkeiten",A,A,,0,f
9241,"Investitionsverbindlichkeiten aus Sachanlagekäufen bei Leistungsverbindlichkeiten",A,A,,0,f
9242,"Investitionsverbindlichkeiten aus Käufen von immateriellen Vermögensgegenständen bei Leistungsverbindlichkeiten",A,A,,0,f
9243,"Investitionsverbindlichkeiten aus Käufen von Finanzanlagen bei Leistungsverbindlichkeiten",A,A,,0,f
9244,"Gegenkonto zu Konten 9240-9243",A,A,,0,f
9245,"Forderungen aus Sachanlageverkäufen bei sonstigen Vermögensgegenständen",A,A,,0,f
9246,"Forderungen aus Verkäufen immaterieller Vermögensgegenstände bei sonstigen Vermögensgegenständen",A,A,,0,f
9247,"Forderungen aus Verkäufen von Finanzanlagen bei sonstigen Vermögensgegenständen",A,A,,0,f
9249,"Gegenkonto zu Konten 9245-9247",A,A,,0,f
9260,"Kurzfristige Rückstellungen",A,A,,0,f
9262,"Mittelfristige Rückstellungen",A,A,,0,f
9264,"Langfristige Rückstellungen, außer Pensionen",A,A,,0,f
9269,"Gegenkonto zu Konten 9260-9268",A,A,,0,f
9270,"Gegenkonto zu 9271-9279 (Soll-Buchung)",A,A,,0,f
9271,"Verbindlichkeiten aus der Begebung und Übertragung von Wechseln",A,A,,0,f
9272,"Verbindlichkeiten aus der Begebung und Übertragung von Wechseln gegenüber verbundenen/ assoziierten Unternehmen",A,A,,0,f
9273,"Verbindlichkeiten aus Bürgschaften, Wechsel- und Scheckbürgschaften",A,A,,0,f
9274,"Verbindlichkeiten aus Bürgschaften, Wechsel- und Scheckbürgschaften gegenüber verbundenen/assoziierten Unternehmen",A,A,,0,f
9275,"Verbindlichkeiten aus Gewährleistungsverträgen",A,A,,0,f
9276,"Verbindlichkeiten aus Gewährleistungsverträgen gegenüber verbundenen/assoziierten Unternehmen",A,A,,0,f
9277,"Haftung aus der Bestellung von Sicherheiten für fremde Verbindlichkeiten",A,A,,0,f
9278,"Haftung aus der Bestellung von Sicherheiten für fremde Verbindlichkeiten gegenüber verbundenen/ assoziierten Unternehmen",A,A,,0,f
9279,"Verpflichtungen aus Treuhandvermögen",A,A,,0,f
9280,"Gegenkonto zu 9281-9284",A,A,,0,f
9281,"Verpflichtungen aus Miet- und Leasingverträgen",A,A,,0,f
9282,"Verpflichtungen aus Miet- und Leasingverträgen gegenüber verbundenen Unternehmen",A,A,,0,f
9283,"Andere Verpflichtungen nach § 285 Nr. 3a HGB",A,A,,0,f
9284,"Andere Verpflichtungen nach § 285 Nr. 3a HGB gegenüber verbundenen Unternehmen Unterschiedsbetrag aus der Abzinsung von Altersversorgungsverpflichtungen nach § 253 Abs. 6 HGB",A,A,,0,f
9285,"Unterschiedsbetrag aus der Abzinsung von Altersversorgungsverpflichtungen nach § 253 Abs. 6 HGB (Haben)",A,A,,0,f
9286,"Gegenkonto zu 9285",A,A,,0,f
9287,"Zinsen bei Buchungen über Debitoren bei § 4 Abs. 3 EStG",A,A,,0,f
9288,"Mahngebühren bei Buchungen über Debitoren bei § 4 Abs. 3 EStG",A,A,,0,f
9289,"Gegenkonto zu 9287 und 9288",A,A,,0,f
9290,"Statistisches Konto steuerfreie Auslagen",A,A,,0,f
9291,"Gegenkonto zu 9290",A,A,,0,f
9292,"Statistisches Konto Fremdgeld",A,A,,0,f
9293,"Gegenkonto zu 9292",A,A,,0,f
9295,"Einlagen atypisch stiller Gesellschafter",A,A,,0,f
9297,"Steuerlicher Ausgleichsposten (Körperschaften17)",A,A,,0,f
9298,"Steuerlicher Ausgleichsposten VH (Personengesellschaften, Einzelunternehmen)",A,A,,0,f
9299,"Steuerlicher Ausgleichsposten TH (Personengesellschaften)",A,A,,0,f
9390,"(Zur freien Verfügung)24)",A,A,,0,f
9395,"(Zur freien Verfügung)7)",A,A,,0,f
9400,"Privatentnahmen allgemein (Teilhafter), Eigenkapital",A,A,,0,f
9410,"Privatsteuern (Teilhafter), Eigenkapital",A,A,,0,f
9420,"Sonderausgaben beschränkt abzugsfähig (Teilhafter), Eigenkapital",A,A,,0,f
9430,"Sonderausgaben unbeschränkt abzugsfähig (Teilhafter), Eigenkapital",A,A,,0,f
9440,"Zuwendungen, Spenden (Teilhafter), Eigenkapital",A,A,,0,f
9450,"Außergewöhnliche Belastungen (Teilhafter), Eigenkapital",A,A,,0,f
9460,"Grundstücksaufwand (Teilhafter), Eigenkapital",A,A,,0,f
9470,"Grundstücksertrag (Teilhafter), Eigenkapital",A,A,,0,f
9480,"Unentgeltliche Wertabgaben (Teilhafter), Eigenkapital",A,A,,0,f
9490,"Privateinlagen (Teilhafter), Eigenkapital",A,A,,0,f
9500,"Anteil für Konto 0900 Teilhafter - Kommandit-Kapital",A,A,,0,f
9510,"Anteil für Konto 0910 Teilhafter - Verlustausgleichskonto",A,A,,0,f
9520,"Anteil für Konto 0920 Teilhafter - Gesellschafter-Darlehen",A,A,,0,f
9530,"Anteil für Konto 9950 Teilhafter - Ausstehende Einlagen auf das Kommandit-Kapital",A,A,,0,f
9540,"Anteil für Konto 9930 Vollhafter - Ausstehende Einlagen auf das Komplementär-Kapital",A,A,,0,f
9550,"Anteil für Konto 9810 Vollhafter - Kapitalkonto III",A,A,,0,f
9560,"Anteil für Konto 9820 Vollhafter - Verlustvortrag",A,A,,0,f
9570,"Anteil für Konto 0870 Vollhafter - Festkapital",A,A,,0,f
9580,"Anteil für Konto 0880 Vollhafter - Variables Kapital",A,A,,0,f
9590,"Anteil für Konto 0890 Vollhafter - Gesellschafter-Darlehen",A,A,,0,f
9600,"Name des Gesellschafters Vollhafter",A,A,,0,f
9610,"Tätigkeitsvergütung Vollhafter",A,A,,0,f
9620,"Tantieme Vollhafter",A,A,,0,f
9630,"Darlehensverzinsung Vollhafter",A,A,,0,f
9640,"Gebrauchsüberlassung Vollhafter",A,A,,0,f
9650,"Sonstige Vergütungen Vollhafter",A,A,,0,f
9660,"Sonstige Vergütungen Vollhafter",A,A,,0,f
9670,"Sonstige Vergütungen Vollhafter",A,A,,0,f
9680,"Sonstige Vergütungen Vollhafter",A,A,,0,f
9690,"Restanteil Vollhafter",A,A,,0,f
9700,"Name des Gesellschafters Teilhafter",A,A,,0,f
9710,"Tätigkeitsvergütung Teilhafter",A,A,,0,f
9720,"Tantieme Teilhafter",A,A,,0,f
9730,"Darlehensverzinsung Teilhafter",A,A,,0,f
9740,"Gebrauchsüberlassung Teilhafter",A,A,,0,f
9750,"Sonstige Vergütungen Teilhafter",A,A,,0,f
9760,"Sonstige Vergütungen Teilhafter",A,A,,0,f
9770,"Sonstige Vergütungen Teilhafter",A,A,,0,f
9780,"Anteil für Konto 9840 Teilhafter - Kapitalkonto III",A,A,,0,f
9790,"Restanteil Teilhafter",A,A,,0,f
9791,"Anteil Rücklagen variables Kapitalkonto Vollhafter1)",A,A,,0,f
9792,"Anteil Rücklagen Kapitalkonto III Vollhafter1)",A,A,,0,f
9793,"Anteil Rücklagen Verlust-/Vortragskonto Vollhafter1)",A,A,,0,f
9794,"Gegenkonto Anteil Rücklagen Vollhafter1)",A,A,,0,f
9795,"Anteil Rücklagen variables Kapitalkonto Teilhafter1)",A,A,,0,f
9796,"Anteil Rücklagen Kapitalkonto III Teilhafter1)",A,A,,0,f
9797,"Anteil Rücklagen Verlustausgleichskonto Teilhafter1)",A,A,,0,f
9798,"Gegenkonto Anteil Rücklagen Teilhafter1)",A,A,,0,f
9802,"Gesamthänderisch gebundene Rücklagen - andere Kapitalkontenanpassungen",A,A,,0,f
9803,"Gewinnvortrag/Verlustvortrag - andere Kapitalkontenanpassungen",A,A,,0,f
9804,"Gesamthänderisch gebundene Rücklagen – Umbuchungen",A,A,,0,f
9805,"Gewinnvortrag/Verlustvortrag – Umbuchungen",A,A,,0,f
9806,"Zuzurechnender Anteil am Jahresüberschuss/Jahresfehlbetrag - je Gesellschafter",A,A,,0,f
9807,"Zuzurechnender Anteil am Bilanzgewinn/Bilanzverlust - je Gesellschafter",A,A,,0,f
9808,"Gegenkonto für zuzurechnenden Anteil am Jahresüberschuss/Jahresfehlbetrag",A,A,,0,f
9809,"Gegenkonto für zuzurechnenden Anteil am Bilanzgewinn/Bilanzverlust Kapital Personenhandelsgesellschaft Vollhafter",A,A,,0,f
9810,"Kapitalkonto III",A,A,,0,f
9820,Verlust-/Vortragskonto,A,A,,0,f
9830,"Verrechnungskonto für Einzahlungsverpflichtungen",A,A,,0,f
9840,"Kapitalkonto III",A,A,,0,f
9850,"Verrechnungskonto für Einzahlungsverpflichtungen",A,A,,0,f
9860,"Einzahlungsverpflichtungen persönlich haftender Gesellschafter (Vollhafter)",A,A,,0,f
9870,"Einzahlungsverpflichtungen Kommanditisten (Teilhafter)",A,A,,0,f
9880,"Ausgleichsposten für aktivierte eigene Anteile",A,A,,0,f
9883,"Nicht durch Vermögenseinlagen gedeckte Entnahmen persönlich haftender Gesellschafter",A,A,,0,f
9884,"Nicht durch Vermögenseinlagen gedeckte Entnahmen Kommanditisten",A,A,,0,f
9885,"Verrechnungskonto für nicht durch Vermögenseinlagen gedeckte Entnahmen persönlich haftender Gesellschafter",A,A,,0,f
9886,"Verrechnungskonto für nicht durch Vermögenseinlagen gedeckte Entnahmen Kommanditisten Steueraufwand der Gesellschafter",A,A,,0,f
9887,"Steueraufwand der Gesellschafter",A,A,,0,f
9889,"Gegenkonto zu 9887",A,A,,0,f
9890,"Statistisches Konto für den Gewinnzuschlag nach §§ 6b Abs. 7 und 6c EStG (Haben)",A,A,,0,f
9891,"Gegenkonto zu statistischen Konten für den Gewinnzuschlag (Soll) Veränderung der gesamthänderisch gebundenen Rücklagen (Einlagen/Entnahmen)",A,A,,0,f
9892,"Veränderung der gesamthänderisch gebundenen Rücklagen (Einlagen/ Entnahmen Vorsteuer-/Umsatzsteuerkonten zur Korrektur der Forderungen/ Verbindlichkeiten (EÜR)",A,A,,0,f
9893,"Umsatzsteuer in den Forderungen zum allgemeinen Umsatzsteuersatz (EÜR)",A,A,,0,f
9894,"Umsatzsteuer in den Forderungen zum ermäßigten Umsatzsteuersatz (EÜR)",A,A,,0,f
9895,"Gegenkonto 9893-9894 für die Aufteilung der Umsatzsteuer (EÜR)",A,A,,0,f
9896,"Vorsteuer in den Verbindlichkeiten zum allgemeinen Umsatzsteuersatz (EÜR)",A,A,,0,f
9897,"Vorsteuer in den Verbindlichkeiten zum ermäßigten Umsatzsteuersatz (EÜR)",A,A,,0,f
9898,"Vorsteuer in den Verbindlichkeiten aus verschiedenen Kosten (EÜR)",A,A,,0,f
9899,"Gegenkonto 9896-9897 für die Aufteilung der Vorsteuer (EÜR)",A,A,,0,f
9900,"Umsatzsteuer nicht fällig - sonstige Erlöse (EÜR)",A,A,,0,f
9901,"Gegenkonto zu 9900",A,A,,0,f
9902,"Umsatzsteuer in den Forderungen aus sonstigen Erlösen (EÜR)",A,A,,0,f
9906,"Steuerfreie Einnahmen und Entnahmen nach § 3 Nr. 72 EStG (Soll)",A,A,,0,f
9907,"Gegenkonto zu steuerfreien Einnahmen und Entnahmen nach § 3 Nr. 72 EStG (Haben)",A,A,,0,f
9908,"Nicht abzugsfähige Betriebsausgaben nach § 3c Abs. 1 EStG i. V. m. § 3 Nr. 72 EStG (Haben)",A,A,,0,f
9909,"Gegenkonto zu nicht abzugsfähigen Betriebsausgaben nach § 3c Abs. 1 EStG i. V. m. § 3 Nr. 72 EStG (Soll)",A,A,,0,f
9910,"Gegenkonto zur Minderung der Entnahmen § 4 Abs. 4a EStG",A,A,,0,f
9911,"Minderung der Entnahmen § 4 Abs. 4a EStG (Haben)",A,A,,0,f
9912,"Erhöhung der Entnahmen § 4 Abs. 4a EStG",A,A,,0,f
9913,"Gegenkonto zur Erhöhung der Entnahmen § 4 Abs. 4a EStG (Haben)",A,A,,0,f
9916,"Hinzurechnung Investitionsabzugsbetrag § 7g Abs. 2 EStG aus dem 2. vorangegangenen Wirtschaftsjahr, außerbilanziell (Haben)",A,A,,0,f
9917,"Hinzurechnung Investitionsabzugsbetrag § 7g Abs. 2 EStG aus dem 3. vorangegangenen Wirtschaftsjahr, außerbilanziell (Haben)",A,A,,0,f
9918,"Rückgängigmachung Investitionsabzugsbetrag § 7g Abs. 3 und 4 EStG im 2. vorangegangenen Wirtschaftsjahr",A,A,,0,f
9919,"Rückgängigmachung Investitionsabzugsbetrag § 7g Abs. 3 und 4 EStG im 3. vorangegangenen Wirtschaftsjahr Ausstehende Einlagen",A,A,,0,f
9920,"Ausstehende Einlagen auf das Komplementär-Kapital, nicht eingefordert (Vollhafter)",A,A,,0,f
9930,"Ausstehende Einlagen auf das Komplementär-Kapital, eingefordert (Vollhafter)",A,A,,0,f
9940,"Ausstehende Einlagen auf das Kommandit-Kapital, nicht eingefordert (Teilhafter)",A,A,,0,f
9950,"Ausstehende Einlagen auf das Kommandit-Kapital, eingefordert (Teilhafter)",A,A,,0,f
9960,"Bewertungskorrektur zu Forderungen aus Lieferungen und Leistungen (Währungsumrechnung)",A,A,,0,f
9961,"Bewertungskorrektur zu sonstigen Verbindlichkeiten (Währungsumrechnung)",A,A,,0,f
9962,"Bewertungskorrektur zu Guthaben bei Kreditinstituten (Bewertung Finanzmittelfonds)",A,A,,0,f
9963,"Bewertungskorrektur zu Verbindlichkeiten gegenüber Kreditinstituten (Bewertung Finanzmittelfonds)",A,A,,0,f
9964,"Bewertungskorrektur zu Verbindlichkeiten aus Lieferungen und Leistungen (Währungsumrechnung)",A,A,,0,f
9965,"Bewertungskorrektur zu sonstigen Vermögensgegenständen (Währungsumrechnung)",A,A,,0,f
9970,"Investitionsabzugsbetrag § 7g Abs. 1 EStG, außerbilanziell (Soll)",A,A,,0,f
9971,"Investitionsabzugsbetrag § 7g Abs. 1 EStG, außerbilanziell (Haben) - Gegenkonto zu 9970",A,A,,0,f
9972,"Hinzurechnung Investitionsabzugsbetrag § 7g Abs. 2 EStG aus dem vorangegangenen Wirtschaftsjahr, außerbilanziell (Haben)",A,A,,0,f
9973,"Hinzurechnung Investitionsabzugsbetrag § 7g Abs. 2 EStG aus den vorangegangenen Wirtschaftsjahren, außerbilanziell (Soll) - Gegenkonto zu 9972, 9916, 9917",A,A,,0,f
9974,"Rückgängigmachung Investitionsabzugsbetrag § 7g Abs. 3 und 4 EStG im vorangegangenen Wirtschaftsjahr",A,A,,0,f
9975,"Rückgängigmachung Investitionsabzugsbetrag § 7g Abs. 3 und 4 EStG in den vorangegangenen Wirtschaftsjahren - Gegenkonto zu 9974, 9918, 9919",A,A,,0,f
9976,"Nicht abzugsfähige Zinsaufwendungen nach § 4h EStG (Haben)",A,A,,0,f
9977,"Nicht abzugsfähige Zinsaufwendungen nach § 4h EStG (Soll) - Gegenkonto zu 9976",A,A,,0,f
9978,"Abziehbare Zinsaufwendungen aus Vorjahren nach § 4h EStG (Soll)",A,A,,0,f
9979,"Abziehbare Zinsaufwendungen aus Vorjahren nach § 4h EStG (Haben) - Gegenkonto zu 9978",A,A,,0,f
9980,"Anteil Belastung auf Verbindlichkeitskonten",A,A,,0,f
9981,"Verrechnungskonto für Anteil Belastung auf Verbindlichkeitskonten",A,A,,0,f
9982,"Anteil Gutschrift auf Verbindlichkeitskonten",A,A,,0,f
9983,"Verrechnungskonto für Anteil Gutschrift auf Verbindlichkeitskonten",A,A,,0,f
9984,"Gewinnkorrektur nach § 60 Abs. 2 EStDV - Erhöhung handelsrechtliches Ergebnis durch Habenbuchung - Minderung handelsrechtliches Ergebnis durch Sollbuchung",A,A,,0,f
9985,"Gegenkonto zu 9984",A,A,,0,f
9986,"Ergebnisverteilung auf Fremdkapital",A,A,,0,f
9987,"Korrekturkonto für die Überleitungsrechnung",A,A,,0,f
9989,"Gegenkonto zu 9986-9988",A,A,,0,f
9990,"Erträge von außergewöhnlicher Größenordnung oder Bedeutung",A,A,,0,f
9991,"Erträge (aperiodisch)",A,A,,0,f
9992,"Erträge von außergewöhnlicher Größenordnung oder Bedeutung (aperiodisch)",A,A,,0,f
9993,"Aufwendungen von außergewöhnlicher Größenordnung oder Bedeutung",A,A,,0,f
9994,"Aufwendungen (aperiodisch)",A,A,,0,f
9995,"Aufwendungen von außergewöhnlicher Größenordnung oder Bedeutung (aperiodisch)",A,A,,0,f
9998,"Gegenkonto zu 9990-9997",A,A,,0,f
